model_key,trade_date,stock_code,time_slot,total_score,grade,rank_in_day,ret_1d,is_win_1d,ret_3d,is_win_3d,ret_5d,is_win_5d,ret_10d,is_win_10d,ret_20d,f_gain_14,f_ma_score,f_gain_score,f_peer_count,f_seal_score,f_volume_score,f_turnover_score,f_afternoon_score,f_resonance_score,f_leadership_bonus,f_sector_leader_score,f_sector_momentum_score
leader_closing_v3,2026-03-16,688359,14:40,103.0,S,1,-6.52406417112299,False,,,,,,,,8.18,5,10,13,6,7,2,12,5,6,12,7
leader_closing_v3,2026-03-16,002837,14:40,98.5,S,2,-3.6162923486867116,False,,,,,,,,8.51,0,14,10,6,7,10,12,5,6,24,7
leader_closing_v3,2026-03-16,688700,14:40,98.5,S,3,-5.733902393765078,False,,,,,,,,10.02,5,18,10,6,7,4,12,5,6,12,7
leader_closing_v3,2026-03-16,688668,14:40,93.9,S,4,-5.5803724829908585,False,,,,,,,,8.05,0,10,6,6,7,2,10,5,6,12,7
leader_closing_v3,2026-03-16,688347,14:40,84.8,S,5,-5.140291806958475,False,,,,,,,,11.32,3,18,23,6,7,10,12,5,6,12,7
leader_closing_v3,2026-03-16,002969,14:40,12.1,C,6,3.4236804564907297,True,,,,,,,,8.76,3,12,1,6,7,8,12,5,0,6,7
leader_intraday_v7,2026-03-16,688359,14:40,90.0,S,1,-6.52406417112299,False,,,,,,,,8.18,5,10,13,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-03-16,688700,14:40,89.0,S,2,-5.733902393765078,False,,,,,,,,10.02,5,18,10,6,7,4,12,5,6,12,7
leader_intraday_v7,2026-03-16,688668,14:40,88.0,S,3,-5.5803724829908585,False,,,,,,,,8.05,0,10,6,6,7,2,10,5,6,12,7
leader_intraday_v7,2026-03-16,688347,14:40,86.0,S,4,-5.140291806958475,False,,,,,,,,11.32,3,18,23,6,7,10,12,5,6,12,7
leader_closing_v3,2026-03-17,601016,14:40,89.0,S,1,-3.296703296703285,False,,,,,,,,8.94,5,12,5,6,7,10,12,5,6,24,7
leader_closing_v3,2026-03-17,000912,14:40,86.0,S,2,-10.046367851622861,False,,,,,,,,8.33,5,10,5,6,7,4,12,5,6,24,7
leader_closing_v3,2026-03-17,000420,14:40,81.0,S,3,-7.846715328467169,False,,,,,,,,8.04,5,10,3,6,7,8,12,5,6,18,7
leader_closing_v3,2026-03-18,688818,14:40,100.0,S,1,-1.7857142857142905,False,,,,,,,,8.63,0,12,6,6,7,6,12,5,6,12,7
leader_closing_v3,2026-03-18,002202,14:40,91.7,S,2,-3.8387096774193608,False,,,,,,,,8.09,5,10,24,6,7,10,12,5,6,24,7
leader_closing_v3,2026-03-18,000534,14:40,75.0,S,3,-2.780996523754331,False,,,,,,,,8.41,0,10,5,6,7,2,12,5,6,24,7
leader_closing_v3,2026-03-18,600726,14:40,66.7,S,4,10.087719298245613,True,,,,,,,,8.0,5,10,4,6,7,6,12,5,6,18,7
leader_closing_v3,2026-03-18,688107,14:40,50.0,A,5,-5.455653764096324,False,,,,,,,,11.16,0,18,22,6,7,2,12,5,6,12,7
leader_closing_v3,2026-03-18,688385,14:40,50.0,A,6,-5.212903225806464,False,,,,,,,,10.63,0,18,22,6,7,4,12,5,6,12,7
leader_closing_v3,2026-03-18,002025,14:40,33.3,B,7,1.0136257892987777,True,,,,,,,,8.05,5,10,39,6,7,6,12,5,6,24,7
leader_intraday_v7,2026-03-18,688818,14:40,87.0,S,1,-1.7857142857142905,False,,,,,,,,8.63,0,12,6,6,7,6,12,5,6,12,7
leader_intraday_v7,2026-03-18,688107,14:40,81.0,S,2,-5.455653764096324,False,,,,,,,,11.16,0,18,22,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-03-18,688385,14:40,81.0,S,3,-5.212903225806464,False,,,,,,,,10.63,0,18,22,6,7,4,12,5,6,12,7
leader_closing_v3,2026-03-19,688048,14:40,82.0,S,1,11.25,True,7.34,True,24.8,True,18.6,True,79.64,10.97,0,18,3,6,7,8,7,5,12,9,7
leader_intraday_v7,2026-03-19,688048,14:40,83.0,S,1,11.25,True,7.34,True,24.8,True,18.6,True,79.64,10.97,0,18,3,6,7,8,7,5,12,9,7
leader_closing_v3,2026-03-20,688726,14:40,103.0,S,1,0.37,True,1.95,True,-5.4,False,1.95,True,2.2,8.81,0,12,13,6,7,6,7,5,6,12,7
leader_closing_v3,2026-03-20,688063,14:40,95.0,S,2,-1.98,False,-1.69,False,-4.9,False,-20.59,False,-8.9,8.74,5,12,28,6,7,6,12,5,6,12,7
leader_closing_v3,2026-03-20,688275,14:40,95.0,S,3,-4.77,False,-2.28,False,-1.54,False,-11.54,False,13.51,8.31,5,10,28,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-03-20,688726,14:40,88.0,S,1,0.37,True,1.95,True,-5.4,False,1.95,True,2.2,8.81,0,12,13,6,7,6,7,5,6,12,7
leader_intraday_v7,2026-03-20,688063,14:40,86.0,S,2,-1.98,False,-1.69,False,-4.9,False,-20.59,False,-8.9,8.74,5,12,28,6,7,6,12,5,6,12,7
leader_intraday_v7,2026-03-20,688275,14:40,86.0,S,3,-4.77,False,-2.28,False,-1.54,False,-11.54,False,13.51,8.31,5,10,28,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-03-24,688295,14:40,98.0,S,1,2.1,True,-9.16,False,-11.74,False,-16.53,False,-2.74,11.55,5,18,5,6,7,6,12,5,12,12,7
leader_intraday_v7,2026-03-24,688325,14:40,71.7,A,2,-2.58,False,-6.94,False,-13.03,False,-11.64,False,-11.29,9.5,5,16,15,6,7,1,12,5,6,12,7
leader_intraday_v7,2026-03-24,688795,14:40,66.4,A,3,2.68,True,0.64,True,1.62,True,8.24,True,14.53,8.78,0,12,15,6,7,4,12,5,6,12,7
leader_intraday_v7,2026-03-24,688485,14:40,55.9,B,4,1.67,True,11.27,True,-4.34,False,55.73,True,84.16,11.78,3,18,18,6,7,1,12,5,12,12,7
leader_intraday_v7,2026-03-24,688796,14:40,55.9,B,5,2.89,True,12.66,True,12.83,True,33.78,True,19.14,10.44,0,18,17,6,7,1,7,5,12,12,7
leader_intraday_v7,2026-03-24,688353,14:40,34.8,C,6,1.43,True,20.03,True,9.84,True,5.28,True,16.0,10.11,0,18,24,6,7,2,10,5,6,12,7
leader_intraday_v7,2026-03-24,688630,14:40,29.6,C,7,2.03,True,2.09,True,6.56,True,32.24,True,41.97,8.16,0,10,65,6,7,2,12,5,6,12,7
leader_closing_v3,2026-03-25,688525,14:40,98.0,S,1,-5.67,False,-8.43,False,-14.9,False,-10.2,False,4.32,8.93,5,12,13,6,7,10,5,5,6,12,7
leader_closing_v3,2026-03-25,600487,14:40,64.7,S,2,-0.6,False,11.79,True,7.87,True,23.6,True,44.32,8.02,0,10,27,6,7,10,10,5,6,24,7
leader_closing_v3,2026-03-25,002309,14:40,61.0,S,3,-6.51,False,-6.11,False,-10.65,False,-6.11,False,-17.16,8.24,5,10,24,6,7,10,7,5,6,24,7
leader_closing_v3,2026-03-25,002265,14:40,57.3,A,4,-5.17,False,3.0,True,-3.54,False,-7.46,False,-5.71,8.79,0,14,29,6,7,2,12,5,6,24,7
leader_closing_v3,2026-03-25,002281,14:40,57.3,A,5,-1.68,False,1.91,True,0.61,True,25.03,True,52.32,8.48,0,10,27,6,7,10,12,5,6,24,7
leader_closing_v3,2026-03-25,002533,14:40,23.9,C,6,-2.51,False,-3.15,False,-5.95,False,-9.38,False,-3.58,8.29,0,10,24,6,7,1,5,5,6,24,7
leader_closing_v3,2026-03-25,688150,14:40,16.5,C,7,-2.42,False,2.84,True,1.61,True,16.75,True,34.21,11.23,0,18,35,6,7,2,5,5,6,12,7
leader_intraday_v7,2026-03-25,688525,14:40,91.0,S,1,-5.67,False,-8.43,False,-14.9,False,-10.2,False,4.32,8.93,5,12,13,6,7,10,5,5,6,12,7
leader_intraday_v7,2026-03-25,688150,14:40,69.0,A,2,-2.42,False,2.84,True,1.61,True,16.75,True,34.21,11.23,0,18,35,6,7,2,5,5,6,12,7
leader_closing_v3,2026-03-26,000659,14:40,81.0,S,1,0.44,True,0.44,True,-7.1,False,-6.65,False,-9.76,8.39,3,10,5,6,7,1,10,5,6,24,7
leader_closing_v3,2026-03-26,600758,14:40,71.0,S,2,-9.93,False,-25.73,False,-28.66,False,-36.16,False,-35.18,8.39,5,10,1,6,7,6,12,5,0,6,7
leader_closing_v3,2026-03-27,688205,14:40,98.0,S,1,0.49,True,-1.74,False,20.26,True,13.59,True,15.08,8.43,5,10,6,6,7,8,12,5,6,12,7
leader_closing_v3,2026-03-27,688195,14:40,90.3,S,2,-3.23,False,-2.26,False,15.28,True,11.84,True,15.53,8.57,5,12,16,6,7,8,12,5,6,12,7
leader_closing_v3,2026-03-27,688485,14:40,74.9,S,3,-6.65,False,-13.61,False,8.95,True,54.19,True,67.07,11.24,3,18,3,6,7,1,12,5,12,9,7
leader_closing_v3,2026-03-27,002549,14:40,67.2,S,4,-3.05,False,-4.76,False,-6.2,False,-1.71,False,4.6,8.66,0,12,7,6,7,4,12,5,6,24,7
leader_intraday_v7,2026-03-27,688205,14:40,98.0,S,1,0.49,True,-1.74,False,20.26,True,13.59,True,15.08,8.43,5,10,6,6,7,8,12,5,6,12,7
leader_intraday_v7,2026-03-27,688195,14:40,84.7,S,2,-3.23,False,-2.26,False,15.28,True,11.84,True,15.53,8.57,5,12,16,6,7,8,12,5,6,12,7
leader_intraday_v7,2026-03-27,688485,14:40,58.0,B,3,-6.65,False,-13.61,False,8.95,True,54.19,True,67.07,11.24,3,18,3,6,7,1,12,5,12,9,7
leader_intraday_v7,2026-03-27,688202,14:40,38.0,C,4,3.48,True,9.22,True,6.0,True,9.25,True,16.35,8.39,0,10,19,6,7,1,12,5,6,12,7
leader_closing_v3,2026-03-30,688272,14:40,103.0,S,1,-3.37,False,-2.19,False,6.32,True,11.68,True,-9.58,8.84,5,12,15,6,7,1,12,5,6,12,7
leader_closing_v3,2026-03-30,688257,14:40,78.0,S,2,-4.1,False,-11.19,False,-6.45,False,6.97,True,2.06,10.88,3,18,15,6,7,2,12,5,6,12,7
leader_closing_v3,2026-03-30,600105,14:40,69.7,S,3,0.18,True,9.39,True,9.1,True,34.27,True,61.97,8.34,0,10,15,6,7,8,12,5,6,24,7
leader_intraday_v7,2026-03-30,688272,14:40,91.0,S,1,-3.37,False,-2.19,False,6.32,True,11.68,True,-9.58,8.84,5,12,15,6,7,1,12,5,6,12,7
leader_intraday_v7,2026-03-30,688257,14:40,88.0,S,2,-4.1,False,-11.19,False,-6.45,False,6.97,True,2.06,10.88,3,18,15,6,7,2,12,5,6,12,7
leader_intraday_v7,2026-03-30,688288,14:40,87.0,S,3,16.26,True,-1.79,False,-6.12,False,-2.85,False,1.56,10.27,0,18,5,6,7,1,12,5,6,12,7
leader_closing_v3,2026-03-31,688758,14:40,80.0,S,1,1.68,True,-1.88,False,1.58,True,4.73,True,1.42,9.69,3,16,4,6,7,1,5,5,6,9,7
leader_intraday_v7,2026-03-31,688758,14:40,81.0,S,1,1.68,True,-1.88,False,1.58,True,4.73,True,1.42,9.69,3,16,4,6,7,1,5,5,6,9,7
leader_intraday_v7,2026-04-01,688205,14:40,98.0,S,1,1.99,True,15.98,True,20.3,True,19.21,True,19.29,8.42,5,12,17,6,7,6,12,5,6,12,0
leader_intraday_v7,2026-04-01,688308,14:40,74.5,A,2,-2.94,False,-0.9,False,14.96,True,21.27,True,11.52,10.53,3,18,16,6,7,4,12,5,6,12,2
leader_intraday_v7,2026-04-01,688585,14:40,68.6,A,3,-4.78,False,-5.57,False,0.77,True,4.37,True,-3.21,8.2,0,10,10,6,7,2,12,5,6,12,0
leader_intraday_v7,2026-04-01,688610,14:40,50.9,B,4,-4.71,False,-6.35,False,1.68,True,19.18,True,31.89,11.34,5,18,3,6,7,1,12,5,12,9,0
leader_intraday_v7,2026-04-01,688192,14:40,33.3,C,5,-0.85,False,-5.2,False,-6.13,False,3.35,True,-4.01,8.6,5,12,30,6,7,1,12,5,6,12,0
leader_intraday_v7,2026-04-01,688331,14:40,33.3,C,6,4.12,True,-1.62,False,-4.31,False,6.43,True,-10.2,9.53,5,16,30,6,7,6,12,5,6,12,0
leader_intraday_v7,2026-04-01,688062,14:40,27.4,C,7,-0.56,False,-3.65,False,-3.12,False,2.55,True,-8.74,8.05,5,10,30,6,7,2,10,5,6,12,0
leader_closing_v3,2026-04-02,688553,14:40,108.0,S,1,4.77,True,10.55,True,-8.25,False,-8.57,False,-6.74,9.8,3,16,10,6,7,2,12,8,6,12,7
leader_closing_v3,2026-04-02,688789,14:40,108.0,S,2,-0.88,False,0.15,True,-3.37,False,0.38,True,-15.39,8.84,0,12,8,6,7,1,12,8,6,12,7
leader_closing_v3,2026-04-02,688143,14:40,107.0,S,3,1.13,True,3.81,True,3.47,True,12.74,True,9.56,10.74,3,18,12,6,7,2,12,8,6,12,8
leader_closing_v3,2026-04-02,603016,14:40,106.0,S,4,-10.0,False,-16.61,False,-16.75,False,-2.52,False,3.8,8.73,5,14,12,6,7,2,12,8,6,24,8
leader_intraday_v7,2026-04-02,688553,14:40,107.0,S,1,4.77,True,10.55,True,-8.25,False,-8.57,False,-6.74,9.8,3,16,10,6,7,2,12,8,6,12,7
leader_intraday_v7,2026-04-02,688789,14:40,107.0,S,2,-0.88,False,0.15,True,-3.37,False,0.38,True,-15.39,8.84,0,12,8,6,7,1,12,8,6,12,7
leader_intraday_v7,2026-04-02,688143,14:40,106.0,S,3,1.13,True,3.81,True,3.47,True,12.74,True,9.56,10.74,3,18,12,6,7,2,12,8,6,12,8
leader_closing_v3,2026-04-03,600487,14:40,105.0,S,1,1.12,True,2.57,True,-7.86,False,4.89,True,30.85,8.65,5,12,15,6,7,10,5,8,6,24,8
leader_closing_v3,2026-04-03,688796,14:40,93.9,S,2,-0.98,False,-8.01,False,-11.31,False,-12.82,False,-12.67,8.7,5,12,2,6,7,1,7,8,0,12,8
leader_closing_v3,2026-04-03,688400,14:40,82.8,S,3,-2.04,False,6.5,True,10.2,True,10.85,True,54.27,10.7,0,18,21,6,7,2,12,8,6,12,8
leader_closing_v3,2026-04-03,688170,14:40,79.1,S,4,-1.87,False,4.55,True,4.76,True,15.12,True,22.87,8.43,0,10,21,6,7,2,10,8,6,12,8
leader_intraday_v7,2026-04-03,688796,14:40,105.0,S,1,-0.98,False,-8.01,False,-11.31,False,-12.82,False,-12.67,8.7,5,12,2,6,7,1,7,8,0,12,8
leader_intraday_v7,2026-04-03,688400,14:40,85.0,S,2,-2.04,False,6.5,True,10.2,True,10.85,True,54.27,10.7,0,18,21,6,7,2,12,8,6,12,8
leader_intraday_v7,2026-04-03,688170,14:40,78.3,S,3,-1.87,False,4.55,True,4.76,True,15.12,True,22.87,8.43,0,10,21,6,7,2,10,8,6,12,8
leader_intraday_v7,2026-04-03,688345,14:40,78.3,S,4,20.0,True,20.44,True,23.84,True,26.05,True,26.6,9.75,0,16,14,6,7,1,5,8,6,12,8
leader_closing_v3,2026-04-07,600256,14:40,98.0,S,1,-9.59,False,-6.44,False,-5.72,False,-10.87,False,-12.3,8.84,0,12,3,6,7,6,12,5,12,18,2
leader_closing_v3,2026-04-07,002636,14:40,89.7,S,2,6.31,True,13.0,True,22.03,True,31.78,True,50.87,8.89,0,12,28,6,7,4,12,5,6,24,2
leader_closing_v3,2026-04-07,000617,14:40,48.0,A,3,-9.89,False,-11.01,False,-14.83,False,-18.99,False,-18.91,8.32,0,12,2,6,7,10,7,5,0,12,2
leader_closing_v3,2026-04-07,600230,14:40,31.299999999999997,B,4,2.03,True,0.59,True,-2.22,False,-3.16,False,-11.22,8.97,3,12,69,6,7,1,12,5,6,24,0
leader_closing_v3,2026-04-07,002183,14:40,23.0,C,5,3.55,True,1.95,True,4.96,True,6.56,True,21.1,8.24,0,12,2,6,7,2,11,5,0,12,2
leader_closing_v3,2026-04-07,601216,14:40,6.300000000000001,C,6,-0.72,False,-0.36,False,-0.72,False,-5.03,False,0.18,8.98,0,12,69,6,7,2,12,5,6,24,0
leader_closing_v3,2026-04-07,603863,14:40,-2.0,C,7,-2.95,False,4.82,True,1.71,True,-8.29,False,3.58,8.83,0,12,2,6,7,1,11,5,0,12,0
leader_closing_v3,2026-04-09,601869,14:40,107.0,S,1,-3.5,False,-8.49,False,-7.48,False,-3.34,False,3.3,8.94,5,12,15,6,7,10,12,8,6,24,7
leader_closing_v3,2026-04-09,603061,14:40,105.0,S,2,-2.12,False,7.28,True,-21.96,False,-21.81,False,-0.54,8.53,5,12,11,6,7,2,12,8,6,24,7
leader_closing_v3,2026-04-09,603226,14:40,104.0,S,3,-1.18,False,-0.38,False,2.63,True,-2.86,False,14.33,8.31,3,12,6,6,7,1,12,8,6,24,7
leader_closing_v3,2026-04-10,688279,14:40,98.0,S,1,0.16,True,0.53,True,4.66,True,17.83,True,36.56,8.98,3,12,16,6,7,1,12,5,6,12,2
leader_closing_v3,2026-04-10,688686,14:40,58.0,A,2,5.83,True,1.46,True,7.04,True,2.28,True,18.51,8.78,5,12,2,6,7,1,12,5,0,12,0
leader_closing_v3,2026-04-10,600929,14:40,38.0,B,3,5.71,True,4.51,True,5.71,True,4.36,True,3.91,8.09,5,10,3,6,7,1,12,5,6,18,2
leader_closing_v3,2026-04-10,003019,14:40,-2.0,C,4,-0.43,False,-2.07,False,-4.4,False,2.39,True,0.66,8.69,5,12,24,6,7,2,11,5,6,24,0
leader_intraday_v7,2026-04-10,688279,14:40,86.0,S,1,0.16,True,0.53,True,4.66,True,17.83,True,36.56,8.98,3,12,16,6,7,1,12,5,6,12,2
leader_intraday_v7,2026-04-10,688686,14:40,82.0,S,2,5.83,True,1.46,True,7.04,True,2.28,True,18.51,8.78,5,12,2,6,7,1,12,5,0,12,0
leader_intraday_v7,2026-04-10,688275,14:40,76.0,A,3,1.68,True,2.83,True,9.84,True,15.81,True,24.49,9.88,3,16,37,6,7,2,12,5,6,12,2
leader_closing_v3,2026-04-13,002950,14:40,103.0,S,1,-1.03,False,-7.47,False,-10.42,False,-3.29,False,-20.49,8.7,5,14,5,6,7,2,12,8,6,24,7
leader_closing_v3,2026-04-13,688595,14:40,53.0,A,2,0.27,True,1.31,True,0.56,True,6.82,True,11.36,8.91,3,12,13,6,7,1,12,5,6,12,5
leader_closing_v3,2026-04-13,688313,14:40,44.7,B,3,3.33,True,-1.64,False,7.32,True,24.37,True,56.28,9.95,5,16,14,6,7,10,10,5,6,12,2
leader_closing_v3,2026-04-13,002497,14:40,41.9,B,4,2.6,True,4.32,True,6.85,True,10.87,True,2.18,8.06,5,10,7,6,7,6,10,5,6,24,2
leader_closing_v3,2026-04-13,688183,14:40,41.9,B,5,3.89,True,-0.69,False,2.32,True,13.84,True,-4.64,11.15,5,18,16,6,7,8,12,5,6,12,2
leader_closing_v3,2026-04-13,688303,14:40,41.9,B,6,-2.0,False,0.62,True,3.7,True,0.49,True,-0.4,8.56,3,12,20,6,7,2,12,5,6,12,5
leader_closing_v3,2026-04-13,688552,14:40,39.1,B,7,10.63,True,12.36,True,20.57,True,3.24,True,-9.65,8.45,0,10,14,6,7,1,12,5,6,12,2
leader_closing_v3,2026-04-13,688628,14:40,39.1,B,8,4.41,True,2.09,True,27.8,True,65.51,True,33.24,8.04,5,10,8,6,7,1,10,5,6,12,2
leader_closing_v3,2026-04-13,605255,14:40,36.3,B,9,3.72,True,-2.45,False,0.57,True,-6.32,False,-11.02,8.36,3,10,16,6,7,2,12,5,6,24,7
leader_closing_v3,2026-04-13,603798,14:40,3.0,C,10,-6.7,False,-6.03,False,-5.64,False,1.67,True,4.13,8.83,5,12,2,6,7,1,11,5,0,12,5
leader_intraday_v7,2026-04-13,688595,14:40,103.0,S,1,0.27,True,1.31,True,0.56,True,6.82,True,11.36,8.91,3,12,13,6,7,1,12,5,6,12,5
leader_intraday_v7,2026-04-13,688313,14:40,43.0,C,2,3.33,True,-1.64,False,7.32,True,24.37,True,56.28,9.95,5,16,14,6,7,10,10,5,6,12,2
leader_intraday_v7,2026-04-13,688183,14:40,23.0,C,3,3.89,True,-0.69,False,2.32,True,13.84,True,-4.64,11.15,5,18,16,6,7,8,12,5,6,12,2
leader_intraday_v7,2026-04-13,688303,14:40,23.0,C,4,-2.0,False,0.62,True,3.7,True,0.49,True,-0.4,8.56,3,12,20,6,7,2,12,5,6,12,5
leader_intraday_v7,2026-04-13,688552,14:40,3.0,C,5,10.63,True,12.36,True,20.57,True,3.24,True,-9.65,8.45,0,10,14,6,7,1,12,5,6,12,2
leader_intraday_v7,2026-04-13,688628,14:40,3.0,C,6,4.41,True,2.09,True,27.8,True,65.51,True,33.24,8.04,5,10,8,6,7,1,10,5,6,12,2
leader_closing_v3,2026-04-14,688202,14:40,100.0,S,1,0.0,False,-2.61,False,-1.42,False,-5.27,False,-7.49,8.08,5,10,5,6,7,1,12,5,6,12,2
leader_closing_v3,2026-04-14,688387,14:40,100.0,S,2,2.24,True,5.87,True,7.32,True,5.63,True,19.92,11.12,5,18,14,6,7,6,12,5,6,12,2
leader_closing_v3,2026-04-14,688523,14:40,94.1,S,3,3.38,True,4.86,True,9.36,True,-7.38,False,10.59,11.53,5,18,7,6,7,2,12,5,12,12,2
leader_closing_v3,2026-04-14,688418,14:40,70.6,S,4,-1.26,False,-0.27,False,6.69,True,-12.53,False,4.87,11.61,5,18,14,6,7,2,12,5,6,12,2
leader_closing_v3,2026-04-14,688552,14:40,70.6,S,5,-0.54,False,5.64,True,3.95,True,-11.15,False,-19.41,10.06,3,18,14,6,7,2,12,5,6,12,2
leader_closing_v3,2026-04-14,688123,14:40,64.7,S,6,-3.63,False,-5.15,False,-6.78,False,-12.44,False,27.54,9.78,3,16,23,6,7,6,12,5,6,12,2
leader_closing_v3,2026-04-14,603608,14:40,52.9,A,7,0.79,True,1.4,True,13.31,True,14.19,True,23.91,8.76,3,14,3,6,7,1,12,5,12,18,2
leader_intraday_v7,2026-04-14,688202,14:40,100.0,S,1,0.0,False,-2.61,False,-1.42,False,-5.27,False,-7.49,8.08,5,10,5,6,7,1,12,5,6,12,2
leader_intraday_v7,2026-04-14,688387,14:40,100.0,S,2,2.24,True,5.87,True,7.32,True,5.63,True,19.92,11.12,5,18,14,6,7,6,12,5,6,12,2
leader_intraday_v7,2026-04-14,688523,14:40,94.1,S,3,3.38,True,4.86,True,9.36,True,-7.38,False,10.59,11.53,5,18,7,6,7,2,12,5,12,12,2
leader_intraday_v7,2026-04-14,688418,14:40,70.6,A,4,-1.26,False,-0.27,False,6.69,True,-12.53,False,4.87,11.61,5,18,14,6,7,2,12,5,6,12,2
leader_intraday_v7,2026-04-14,688552,14:40,70.6,A,5,-0.54,False,5.64,True,3.95,True,-11.15,False,-19.41,10.06,3,18,14,6,7,2,12,5,6,12,2
leader_intraday_v7,2026-04-14,688123,14:40,64.7,A,6,-3.63,False,-5.15,False,-6.78,False,-12.44,False,27.54,9.78,3,16,23,6,7,6,12,5,6,12,2
leader_intraday_v7,2026-04-14,688433,14:40,47.1,B,7,-1.74,False,1.18,True,4.92,True,0.25,True,21.42,8.43,3,12,20,6,7,2,12,5,6,12,2
leader_closing_v3,2026-04-15,688618,14:40,102.0,S,1,4.67,True,5.54,True,2.62,True,-7.14,False,6.78,11.96,5,18,4,6,7,1,7,8,6,9,7
leader_closing_v3,2026-04-15,688802,14:40,93.0,S,2,8.36,True,4.05,True,3.18,True,4.92,True,7.14,10.28,5,18,4,6,7,8,12,5,12,9,7
leader_closing_v3,2026-04-15,002840,14:40,82.0,S,3,1.02,True,-1.39,False,-4.02,False,-10.6,False,-25.58,8.28,5,10,5,6,7,2,10,5,6,24,7
